new	I-movie.name
hope	I-movie.name
movie	$-movie

get	O
me	O
information	$-information
about	$-about
the	$-the
movie	$-movie
star	B-movie.name
wars	I-movie.name
four	I-movie.name

can	O
you	O
show	O
me	O
details	$-details
about	$-about
the	$-the
movie	$-movie
star	B-movie.name
wars	I-movie.name
:	I-movie.name
episode	I-movie.name
four	I-movie.name
-	I-movie.name
a	I-movie.name
new	I-movie.name
hope	I-movie.name

give	O
me	O
detailed	O
information	$-information
about	$-about
the	$-the
movie	$-movie
star	B-movie.name
wars	I-movie.name
:	I-movie.name
episode	I-movie.name
four	I-movie.name
-	I-movie.name
a	I-movie.name
new	I-movie.name
hope	I-movie.name

i	O
would	O
like	O
to	O
get	O
some	O
information	$-information
about	$-about
the	$-the
movie	$-movie
star	B-movie.name
wars	I-movie.name
:	I-movie.name
episode	I-movie.name
four	I-movie.name
-	I-movie.name
a	I-movie.name
new	I-movie.name
hope	I-movie.name

list	$-list
star	B-movie.name
wars	I-movie.name
movie	$-movie
a	I-movie.name
new	I-movie.name
hope	I-movie.name

find	$-find
info	$-info
about	$-about
star	B-movie.name
wars	I-movie.name
episode	I-movie.name
four	I-movie.name

get	$-get
me	$-me
info	$-info
on	$-on
star	B-movie.name
wars	I-movie.name
episode	I-movie.name
four	I-movie.name

get	$-get
me	$-me
star	B-movie.name
wars	I-movie.name
episode	I-movie.name
four	I-movie.name
details	$-details

i	O
want	O
to	$-to
see	$-see
info	$-info
about	$-about
star	B-movie.name
wars	I-movie.name
four	I-movie.name

run	$-run
a	$-a
search	$-search
for	$-for
star	B-movie.name
wars	I-movie.name
four	I-movie.name

show	$-show
me	$-me
star	B-movie.name
wars	I-movie.name
four	I-movie.name

show	$-show
me	$-me
star	B-movie.name
wars	I-movie.name
four	I-movie.name
page	$-page

star	B-movie.name
wars	I-movie.name
four	I-movie.name

take	$-take
me	$-me
to	$-to
star	B-movie.name
wars	I-movie.name
four	I-movie.name
page	$-page

where	$-where
can	$-can
i	$-i
watch	$-watch
star	B-movie.name
wars	I-movie.name
four	I-movie.name

tell	$-tell
about	$-about
star	B-movie.name
wars	I-movie.name
iv	I-movie.name

what	O
is	$-is
full	$-full
name	$-name
of	$-of
star	B-movie.name
wars	I-movie.name
iv	I-movie.name

darth	B-character.name
vader	I-character.name

han	B-character.name
solo	I-character.name

i	O
only	$-only
want	$-want
movies	$-movies
by	$-by
sidney	B-director.name
lumit	I-director.name

movies	$-movies
with	$-with
sally	B-actor.name
field	I-actor.name

can	O
you	O
please	$-please
open	$-open
page	$-page
about	$-about
in	B-movie.name
july	I-movie.name
movie	$-movie

display	$-display
details	$-details
of	$-of
in	B-movie.name
july	I-movie.name
movie	$-movie

exhibit	$-exhibit
details	$-details
of	$-of
in	B-movie.name
july	I-movie.name
movie	$-movie

in	B-movie.name
july	I-movie.name
movie	$-movie
page	$-page

about	$-about
movie	$-movie
in	B-movie.name
july	I-movie.name

find	$-find
me	$-me
the	$-the
film	$-film
in	B-movie.name
july	I-movie.name

show	O
information	O
for	$-for
the	$-the
movie	$-movie
title	$-title
in	B-movie.name
july	I-movie.name
with	$-with
moritz	B-actor.name
bleibtreu	I-actor.name

give	O
me	O
details	$-details
about	$-about
the	$-the
movie	$-movie
in	B-movie.name
july	I-movie.name

i	O
want	O
information	$-information
about	$-about
the	$-the
movie	$-movie
in	B-movie.name
july	I-movie.name

i	O
would	O
like	O
to	O
get	O
detailed	O
information	$-information
about	$-about
the	$-the
movie	$-movie
in	B-movie.name
july	I-movie.name

search	$-search
the	$-the
movie	$-movie
in	B-movie.name
july	I-movie.name

show	O
data	$-data
for	$-for
the	$-the
movie	$-movie
in	B-movie.name
july	I-movie.name

show	O
me	O
detailed	O
information	$-information
about	$-about
the	$-the
movie	$-movie
in	B-movie.name
july	I-movie.name

show	O
me	O
more	O
details	$-details
for	$-for
the	$-the
movie	$-movie
in	B-movie.name
july	I-movie.name

check	$-check
movie	$-movie
in	B-movie.name
july	I-movie.name
information	$-information

display	O
information	$-information
for	$-for
the	$-the
movie	$-movie
in	B-movie.name
july	I-movie.name

i	$-i
want	$-want
to	$-to
see	$-see
anne	B-actor.name
hathaway	I-actor.name
's	$-'s
latest	$-latest
movie	$-movie

show	$-show
me	$-me
anne	B-actor.name
hathaway	I-actor.name
's	$-'s
latest	$-latest
movie	$-movie

show	$-show
me	$-me
hathaway	B-actor.name
's	O
recent	O
movies	O

what	$-what
movies	$-movies
has	$-has
jack	B-actor.name
black	I-actor.name
been	$-been
in	$-in

angelina	B-actor.name
jolie	I-actor.name
movies	$-movies

in	$-in
which	$-which
movies	$-movies
has	$-has
angelina	B-actor.name
jolie	I-actor.name
starred	$-starred

list	$-list
of	$-of
movies	$-movies
starring	$-starring
angelina	B-actor.name
jolie	I-actor.name

movies	$-movies
with	$-with
angelina	B-actor.name
jolie	I-actor.name

show	$-show
angelina	B-actor.name
jolie	I-actor.name
movies	$-movies

show	O
me	$-me
all	$-all
movies	$-movies
for	$-for
angelina	B-actor.name
jolie	I-actor.name

show	$-show
movies	$-movies
with	$-with
angelina	B-actor.name
jolie	I-actor.name

what	$-what
movies	$-movies
has	$-has
angelina	B-actor.name
jolie	I-actor.name
been	$-been
in	$-in

which	$-which
movies	$-movies
has	$-has
angelina	B-actor.name
jolie	I-actor.name
been	$-been
in	$-in

list	$-list
movies	$-movies
starring	$-starring
angelina	B-actor.name
jolie	I-actor.name

list	$-list
movies	$-movies
with	$-with
angelina	B-actor.name
jolie	I-actor.name
in	$-in
them	$-them

funny	B-movie.genre
kids	B-rating.name
movies	O

movies	$-movies
about	$-about
basketball	B-movie.subject

can	O
you	O
locate	$-locate
movies	$-movies
produced	$-produced
by	$-by
clint	B-producer.name
eastwood	I-producer.name

can	O
you	O
show	$-show
movies	$-movies
produced	$-produced
by	$-by
clint	B-producer.name
eastwood	I-producer.name

find	O
all	$-all
movies	$-movies
produced	$-produced
by	$-by
clint	B-producer.name
eastwood	I-producer.name

i	O
am	O
looking	O
for	$-for
movies	$-movies
produced	$-produced
by	$-by
clint	B-producer.name
eastwood	I-producer.name

i	O
need	O
a	O
list	O
of	$-of
movies	$-movies
produced	$-produced
by	$-by
clint	B-producer.name
eastwood	I-producer.name

please	O
find	$-find
movies	$-movies
produced	$-produced
by	$-by
clint	B-producer.name
eastwood	I-producer.name

will	O
you	O
provide	O
a	O
list	O
of	$-of
movies	$-movies
produced	$-produced
by	$-by
clint	B-producer.name
eastwood	I-producer.name

i	O
want	O
to	O
see	$-see
more	$-more
movies	$-movies
with	$-with
katie	B-actor.name
holmes	I-actor.name

find	$-find
any	$-any
movies	$-movies
about	$-about
horses	B-movie.subject

what	O
are	O
some	$-some
current	$-current
movies	$-movies
with	$-with
horses	B-movie.subject
as	O
the	O
main	O
topic	O
of	O
the	O
movie	O

johnny	B-actor.name
depp	I-actor.name
movies	$-movies

bring	$-bring
up	$-up
black	B-movie.name
swan	I-movie.name
production	$-production

all	$-all
the	$-the
movies	$-movies
of	$-of
karan	B-director.name
johar	I-director.name

karan	B-director.name
johar	I-director.name
's	$-'s
movies	$-movies

find	$-find
movies	$-movies
of	$-of
karan	B-director.name
johar	I-director.name

movies	$-movies
of	$-of
karan	B-director.name
johar	I-director.name

find	O
director	O
movies	O

find	O
a	O
list	O
of	O
directors	O
and	O
their	O
movies	O

movies	O
and	O
who	O
directed	O
them	O

bring	O
up	O
all	O
director	O
movies	O

list	O
director	O
movies	O

show	O
movies	O
directed	O
by	O

i	O
want	O
to	O
look	O
up	O
information	$-information
about	$-about
the	$-the
movie	$-movie
hotel	B-movie.name
transylvania	I-movie.name

will	B-actor.name
ferrell	I-actor.name
been	$-been
in	$-in

what	$-what
has	$-has
will	B-actor.name
ferrell	I-actor.name
done	$-done

find	$-find
movies	$-movies
about	$-about
gambling	B-movie.subject

find	$-find
movies	$-movies
about	$-about
ice	B-movie.subject
skating	I-movie.subject

generate	O
a	O
list	$-list
of	$-of
movies	$-movies
about	$-about
ice	B-movie.subject
skating	I-movie.subject

list	$-list
ice	B-movie.subject
skating	I-movie.subject
movies	$-movies
please	$-please

are	O
there	$-there
any	$-any
movies	$-movies
with	$-with
ice	B-movie.subject
skating	I-movie.subject

please	O
show	$-show
me	$-me
movies	$-movies
about	$-about
ice	B-movie.subject
skating	I-movie.subject

search	$-search
for	$-for
movies	$-movies
about	$-about
ice	B-movie.subject
skating	I-movie.subject

are	O
there	$-there
any	$-any
movies	$-movies
with	$-with
skating	B-movie.subject
on	I-movie.subject
ice	I-movie.subject

find	$-find
dreamworks	B-producer.name
movies	$-movies
for	B-rating.name
kids	I-rating.name

where	O
can	O
i	O
see	O
a	O
list	O
of	$-of
movies	$-movies
produced	$-produced
in	$-in
great	B-country.name
britain	I-country.name

taye	B-actor.name
diggs	I-actor.name
films	$-films

about	$-about
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

find	$-find
me	$-me
info	$-info
on	$-on
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
movie	$-movie
info	$-info

i	O
would	$-would
like	$-like
to	$-to
see	$-see
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
information	$-information

overview	$-overview
of	$-of
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	$-show
me	$-me
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	O
me	$-me
the	$-the
page	$-page
about	$-about
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

get	O
me	O
info	$-info
about	$-about
the	$-the
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	O
information	$-information
for	$-for
the	$-the
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	O
me	O
detailed	O
information	$-information
about	$-about
the	$-the
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

show	O
me	O
more	O
details	$-details
for	$-for
the	$-the
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

can	O
you	O
give	O
me	O
detailed	O
information	$-information
about	$-about
the	$-the
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

dispaly	$-dispaly
info	$-info
for	$-for
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

display	O
overview	$-overview
of	$-of
the	$-the
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

i	O
need	O
information	O
about	O
the	O
cast	O
reviews	O
story	O
etc	O
in	O
detail	$-detail
about	$-about
the	$-the
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

send	O
me	O
movies	$-movies
that	$-that
are	$-are
in	$-in
chinese	B-movie.language

i	$-i
want	$-want
chinese	B-movie.language
language	I-movie.language
movies	$-movies

show	$-show
me	$-me
movies	$-movies
in	$-in
chinese	B-movie.language

find	$-find
all	$-all
chinese	B-movie.language
language	I-movie.language
movies	$-movies

look	$-look
up	$-up
movies	$-movies
in	$-in
chinese	B-movie.language

movies	$-movies
in	$-in
chinese	B-movie.language

show	O
me	$-me
movies	$-movies
produced	$-produced
by	$-by
julian	B-producer.name
fellows	I-producer.name

julian	B-producer.name
fellows	I-producer.name
productions	$-productions

can	O
you	O
please	$-please
search	$-search
movies	$-movies
of	$-of
tom	B-actor.name
cruise	I-actor.name

find	$-find
movies	$-movies
with	$-with
tom	B-actor.name
cruise	I-actor.name

find	$-find
movies	$-movies
with	$-with
tom	B-actor.name
cruise	I-actor.name
in	$-in
them	$-them

in	$-in
what	$-what
movies	$-movies
tom	B-actor.name
cruise	I-actor.name
is	$-is

movies	$-movies
starring	$-starring
tom	B-actor.name
cruise	I-actor.name

show	$-show
me	$-me
all	$-all
movies	$-movies
tom	B-actor.name
cruise	I-actor.name
has	$-has
been	$-been
in	$-in

tom	B-actor.name
cruise	I-actor.name
movies	$-movies

tom	B-actor.name
cruise	I-actor.name
movies	$-movies

what	$-what
movies	$-movies
has	$-has
tom	B-actor.name
cruise	I-actor.name
been	$-been
in	$-in

what	$-what
movies	$-movies
has	$-has
tom	B-actor.name
cruise	I-actor.name
starred	$-starred
in	$-in

find	$-find
movies	$-movies
produced	$-produced
by	$-by
george	B-producer.name
lucas	I-producer.name

find	$-find
movies	$-movies
produced	$-produced
by	$-by
george	B-producer.name
lucus	I-producer.name

give	O
me	O
a	O
list	O
of	$-of
movies	$-movies
produced	$-produced
by	$-by
george	B-producer.name
lucas	I-producer.name

give	O
me	O
a	O
list	$-list
of	$-of
movies	$-movies
that	$-that
george	B-producer.name
lucas	I-producer.name
produced	$-produced

locate	O
all	$-all
movies	$-movies
produced	$-produced
by	$-by
george	B-producer.name
lucas	I-producer.name

list	$-list
of	$-of
dax	B-actor.name
shepard	I-actor.name
movies	$-movies

yash	B-director.name
chopra	I-director.name
's	$-'s
movies	$-movies

find	$-find
movies	$-movies
of	$-of
yash	B-director.name
chopra	I-director.name

trouble	B-movie.name
with	I-movie.name
the	I-movie.name
curve	I-movie.name
was	$-was
based	$-based
on	$-on
what	$-what

what	O
was	$-was
the	$-the
last	$-last
film	$-film
robert	B-producer.name
redford	I-producer.name
produced	$-produced

movies	$-movies
about	$-about
immigration	B-movie.subject

dawn	B-movie.name
of	I-movie.name
the	I-movie.name
dead	I-movie.name
movie	$-movie
information	$-information

search	$-search
the	B-movie.name
campaign	I-movie.name
movie	$-movie

show	O
me	O
information	O
related	$-related
to	$-to
the	$-the
film	$-film
the	B-movie.name
campaign	I-movie.name

will	O
you	O
please	O
show	O
me	O
info	$-info
on	$-on
the	$-the
movie	$-movie
the	B-movie.name
campaign	I-movie.name

the	B-movie.name
campaign	I-movie.name
movie	$-movie
page	$-page

i	O
want	O
to	O
see	O
info	$-info
on	$-on
the	$-the
movie	$-movie
the	B-movie.name
campaign	I-movie.name

look	$-look
up	$-up
movie	$-movie
the	B-movie.name
campaign	I-movie.name

please	O
show	O
me	O
info	$-info
on	$-on
the	$-the
movie	$-movie
the	B-movie.name
campaign	I-movie.name

show	O
me	O
information	$-information
for	$-for
the	$-the
movie	$-movie
the	B-movie.name
campaign	I-movie.name

tell	O
me	$-me
about	$-about
the	$-the
movie	$-movie
the	B-movie.name
campaign	I-movie.name
in	$-in
detail	$-detail

can	O
you	O
show	O
me	O
details	$-details
about	$-about
the	$-the
movie	$-movie
the	B-movie.name
campaign	I-movie.name

find	$-find
movies	$-movies
about	$-about
love	B-movie.subject

movies	$-movies
about	$-about
nature	B-movie.subject

show	$-show
me	$-me
the	$-the
comedy	B-movie.genre
pitch	B-movie.name
perfect	I-movie.name

show	O
me	O
the	$-the
movies	$-movies
produced	$-produced
by	$-by
reliance	B-producer.name

which	$-which
movies	$-movies
are	$-are
family	B-rating.name
friendly	I-rating.name

can	O
you	$-you
get	$-get
me	$-me
a	$-a
pg	B-rating.name
movie	O
list	O

find	$-find
a	$-a
pg	B-rating.name
rated	O
movie	O

find	$-find
rated	$-rated
pg	B-rating.name
movies	O

give	$-give
me	$-me
some	$-some
good	$-good
pg	B-rating.name
moives	O

i	O
am	O
looking	O
for	O
movies	$-movies
that	$-that
are	$-are
rated	$-rated
pg	B-rating.name
for	B-rating.name
family	I-rating.name
movie	I-rating.name
night	I-rating.name

i	O
need	O
to	O
see	$-see
a	$-a
list	$-list
of	$-of
pg	B-rating.name
movies	O

i	O
need	$-need
to	$-to
see	$-see
all	$-all
pg	B-rating.name
movies	O

movies	$-movies
rated	$-rated
pg	B-rating.name

pg	B-rating.name
movies	O
list	O
please	O

please	O
show	O
a	O
list	O
of	$-of
recent	$-recent
movies	$-movies
rated	$-rated
pg	B-rating.name

show	$-show
me	$-me
movies	$-movies
rated	$-rated
pg	B-rating.name

bring	$-bring
up	$-up
all	$-all
pg	B-rating.name
movies	O

find	$-find
me	$-me
pg	B-rating.name
movies	O

find	$-find
movies	$-movies
rated	$-rated
pg	B-rating.name

find	$-find
movies	$-movies
that	$-that
are	$-are
pg	B-rating.name

i	O
need	$-need
movies	$-movies
with	$-with
a	$-a
pg	B-rating.name
rating	O

i	O
want	$-want
to	$-to
search	$-search
for	$-for
pg	B-rating.name
rated	O
movies	O

list	$-list
movies	$-movies
rated	$-rated
pg	B-rating.name

movies	$-movies
with	$-with
pg	B-rating.name
rating	O

movies	$-movies
with	$-with
pg	B-rating.name
rating	O

pg	B-rating.name
movies	O

show	$-show
me	$-me
pg	B-rating.name
rated	O
movies	O

show	O
me	$-me
the	$-the
movies	$-movies
rating	$-rating
pg	B-rating.name

find	$-find
movies	$-movies
with	$-with
pg	B-rating.name
ratings	O
only	O

i	O
want	$-want
a	$-a
list	$-list
of	$-of
pg	B-rating.name
rated	O
movies	O

i	O
want	O
to	O
see	O
movies	$-movies
that	$-that
are	$-are
rated	$-rated
pg	B-rating.name

only	$-only
show	$-show
movies	$-movies
rated	$-rated
pg	B-rating.name

please	$-please
find	$-find
pg	B-rating.name
rated	O
movies	O

search	O
for	$-for
movies	$-movies
with	$-with
a	$-a
pg	B-rating.name
rating	O

search	O
for	$-for
movies	$-movies
with	$-with
a	$-a
pg	B-rating.name
rating	O

show	$-show
me	$-me
all	$-all
pg	B-rating.name
movies	O

show	$-show
me	$-me
movies	$-movies
with	$-with
pg	B-rating.name
rating	O

show	$-show
me	$-me
movies	$-movies
with	$-with
pg	B-rating.name
ratings	O

show	$-show
me	$-me
pg	B-rating.name
movies	O

get	$-get
hungarian	B-country.name
films	O

i	O
want	$-want
to	$-to
watch	$-watch
a	$-a
comedy	B-movie.genre
made	$-made
in	$-in
hungary	B-country.name

show	$-show
me	$-me
hungarian	B-country.name
comedies	B-movie.genre

what	O
's	$-'s
the	$-the
latest	$-latest
on	$-on
brad	B-actor.name
pitt	I-actor.name

i	O
'm	$-'m
looking	$-looking
for	$-for
a	$-a
jason	B-director.name
cortlund	I-director.name
movie	$-movie

show	$-show
me	$-me
the	$-the
movie	$-movie
now	B-movie.name
forager	I-movie.name

what	O
old	O
movies	$-movies
are	$-are
made	$-made
by	$-by
warner	B-producer.name
brothers	I-producer.name

i	O
want	$-want
to	$-to
look	$-look
up	$-up
alfred	B-director.name
hitchcock	I-director.name
movies	$-movies

find	O
me	$-me
movies	$-movies
made	$-made
by	$-by
alfred	B-director.name
hitchcock	I-director.name

i	O
want	$-want
to	$-to
search	$-search
for	$-for
alfred	B-director.name
hitchcock	I-director.name
movies	$-movies

i	O
would	O
like	$-like
to	$-to
watch	$-watch
an	$-an
alfred	B-director.name
hitchcock	I-director.name
movie	$-movie

show	$-show
me	$-me
some	$-some
alfred	B-director.name
hitchcock	I-director.name
movies	$-movies

look	$-look
up	$-up
alfred	B-director.name
hitchcock	I-director.name
movies	$-movies

movies	$-movies
alfred	B-director.name
hitchcock	I-director.name

movies	$-movies
by	$-by
alfred	B-director.name
hitchcock	I-director.name

movies	$-movies
by	$-by
alfred	B-director.name
hitchcock	I-director.name

what	$-what
movies	$-movies
has	$-has
alfred	B-director.name
hitchcock	I-director.name
directed	$-directed

hitchcock	B-director.name
movie	O
list	O

list	$-list
hitchcock	B-director.name
movies	O

movie	$-movie
list	$-list
hitchcock	B-director.name

show	$-show
me	$-me
hitchcock	B-director.name
movies	O

hitchcock	B-director.name
movie	O
info	O

hitchcock	B-director.name
movies	O

what	$-what
movies	$-movies
did	$-did
hitchcock	B-director.name
direct	O

show	O
me	O
the	O
last	$-last
five	$-five
films	$-films
for	$-for
lionsgate	B-producer.name

show	O
me	$-me
recent	$-recent
movies	$-movies
from	$-from
lionsgate	B-producer.name

what	$-what
new	$-new
movies	$-movies
does	$-does
lionsgate	B-producer.name
have	O
out	O

show	$-show
me	$-me
the	$-the
movie	$-movie
vulgaria	B-movie.name

what	O
recently	O
released	$-released
movies	$-movies
are	$-are
rated	$-rated
r	B-rating.name

get	O
me	O
a	$-a
list	$-list
of	$-of
current	$-current
r-rated	B-rating.name
movies	O

show	O
a	O
list	O
of	O
recent	O
releases	$-releases
that	$-that
are	$-are
rated	$-rated
pg	B-rating.name

what	O
are	$-are
some	$-some
recent	$-recent
released	$-released
pg	B-rating.name
movies	O

show	$-show
recent	$-recent
movies	$-movies
rated	$-rated
pg	B-rating.name

will	O
you	O
show	O
me	O
a	O
list	O
of	$-of
recent	$-recent
movies	$-movies
rated	$-rated
pg	B-rating.name

which	O
current	$-current
movies	$-movies
are	$-are
rated	$-rated
pg	B-rating.name

do	O
you	$-you
have	$-have
anything	$-anything
by	$-by
george	B-director.name
cukor	I-director.name

what	O
was	$-was
the	$-the
first	$-first
movie	$-movie
steven	B-director.name
spielberg	I-director.name
directed	$-directed

did	$-did
rob	B-director.name
reiner	I-director.name
direct	$-direct
any	$-any
movies	$-movies

what	O
was	O
the	O
highest	O
making	O
movie	O

show	O
me	O
high	O
grossing	O
movies	O

what	O
movies	O
made	O
the	O
most	O
money	O

what	O
are	O
the	O
top	O
grossing	O
movies	O

find	$-find
the	$-the
new	$-new
will	B-actor.name
ferrell	I-actor.name
movie	$-movie

what	O
are	O
the	O
three	$-three
latest	$-latest
films	$-films
with	$-with
will	B-actor.name
ferrell	I-actor.name

what	O
are	$-are
recent	$-recent
films	$-films
by	$-by
will	B-actor.name
ferrell	I-actor.name

any	$-any
new	$-new
movies	$-movies
with	$-with
eddie	B-actor.name
murphy	I-actor.name

i	O
would	O
like	O
to	O
look	$-look
for	$-for
movies	$-movies
about	$-about
god	B-movie.subject

look	$-look
up	$-up
movies	$-movies
about	$-about
god	B-movie.subject

i	O
want	O
to	O
look	$-look
for	$-for
movies	$-movies
about	$-about
god	B-movie.subject

please	O
search	$-search
for	$-for
movies	$-movies
about	$-about
god	B-movie.subject

watch	$-watch
ron	B-director.name
howard	I-director.name
's	$-'s
latest	$-latest
movie	$-movie

find	$-find
ron	B-director.name
howard	I-director.name
new	$-new
movie	$-movie

i	O
need	O
a	O
list	O
of	$-of
movies	$-movies
produced	$-produced
by	$-by
ray	B-producer.name
stark	I-producer.name

show	O
me	O
all	$-all
movies	$-movies
produced	$-produced
by	$-by
ray	B-producer.name
stark	I-producer.name

what	$-what
movies	$-movies
has	$-has
ray	B-producer.name
stark	I-producer.name
produced	$-produced

what	$-what
movie	$-movie
has	$-has
albert	B-actor.name
brooks	I-actor.name
done	$-done
lately	$-lately

recent	$-recent
movies	$-movies
by	$-by
steven	B-director.name
spielberg	I-director.name

find	$-find
sandra	B-actor.name
bullock	I-actor.name
's	$-'s
latest	$-latest
movie	$-movie

i	O
am	O
looking	O
for	$-for
movies	$-movies
directed	$-directed
by	$-by
tom	B-director.name
hanks	I-director.name

find	$-find
movies	$-movies
directed	$-directed
by	$-by
tom	B-director.name
hanks	I-director.name

show	$-show
me	$-me
movies	$-movies
that	$-that
tom	B-director.name
hanks	I-director.name
directed	$-directed

movies	$-movies
by	$-by
tom	B-director.name
hanks	I-director.name

show	O
me	O
a	O
list	O
of	O
all	O
movies	O
that	$-that
were	$-were
directed	$-directed
by	$-by
tom	B-director.name
hanks	I-director.name

what	O
movie	O
made	O
the	O
least	O
money	O

what	$-what
has	$-has
tom	B-actor.name
cruise	I-actor.name
acted	$-acted
in	$-in
lately	$-lately

what	O
new	O
movies	O
are	O
playing	$-playing
with	$-with
rating	$-rating
of	$-of
pg	B-rating.name
thirteen	I-rating.name

show	O
me	O
a	O
list	O
of	O
movies	O
that	O
are	$-are
new	$-new
and	$-and
rated	$-rated
pg-13	B-rating.name

what	$-what
pg-13	B-rating.name
movies	O
are	O
currently	O
showing	O

what	$-what
other	$-other
movies	$-movies
has	$-has
will	B-director.name
smith	I-director.name
directed	$-directed

show	O
me	O
the	$-the
latest	$-latest
movies	$-movies
in	$-in
kannada	B-movie.language

have	O
any	$-any
new	$-new
movies	$-movies
by	$-by
twentieth	B-producer.name
century	I-producer.name
fox	I-producer.name

current	O
movie	O
suggestions	O

show	O
me	O
new	O
releases	O

see	$-see
ed	B-actor.name
harris	I-actor.name
last	$-last
movie	$-movie

give	O
me	O
a	$-a
list	$-list
of	$-of
recent	$-recent
horror	B-movie.genre
films	O

show	$-show
me	$-me
movies	$-movies
in	$-in
swedish	B-movie.language

what	$-what
was	$-was
woody	B-director.name
allen	I-director.name
's	$-'s
last	$-last
movie	$-movie

about	$-about
in	B-movie.name
july	I-movie.name

i	O
want	O
to	O
go	O
to	$-to
the	$-the
homepage	$-homepage
for	$-for
in	B-movie.name
july	I-movie.name

i	O
want	O
to	O
view	$-view
the	$-the
page	$-page
on	$-on
in	B-movie.name
july	I-movie.name

i	O
would	O
like	O
to	O
see	O
the	$-the
main	$-main
page	$-page
of	$-of
in	B-movie.name
july	I-movie.name

in	B-movie.name
july	I-movie.name
information	$-information

summary	$-summary
of	$-of
in	B-movie.name
july	I-movie.name

synopsis	$-synopsis
for	$-for
in	B-movie.name
july	I-movie.name

was	$-was
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
made	$-made
in	$-in
italy	B-country.name

current	$-current
movies	$-movies
rated	$-rated
g	B-rating.name

find	O
all	O
new	O
releases	$-releases
that	$-that
are	$-are
rated	$-rated
g	B-rating.name

can	O
i	O
have	O
a	O
list	O
of	O
movie	O
production	O
companies	O

who	$-who
is	$-is
bruce	B-person.name
willis	I-person.name

producer	O

i	O
need	O
a	O
movie	O
producer	O
list	O

can	O
i	O
have	O
a	O
list	O
of	O
producers	O

find	$-find
me	$-me
info	$-info
on	$-on
emma	B-person.name
watson	I-person.name

show	O
me	$-me
more	$-more
information	$-information
about	$-about
will	B-person.name
smith	I-person.name

will	B-person.name
smith	I-person.name
bio	$-bio

i	O
need	O
a	O
list	O
of	O
actors	O

search	O
for	O
actors	O

find	O
actors	O

search	O
movie	O
actors	O

movie	O
actors	O

display	O
actors	O
in	O
movies	O

show	O
actors	O
in	O
movies	O

display	$-display
biography	$-biography
of	$-of
actor	$-actor
will	B-person.name
ferrell	I-person.name

who	$-who
is	$-is
the	$-the
actor	$-actor
will	B-person.name
ferrell	I-person.name

director	O

find	O
a	O
director	O

find	O
directors	O

search	O
directors	O

search	O
directors	O

movie	O
directors	O

give	O
me	O
a	O
list	O
of	O
directors	O

where	O
can	O
i	O
find	O
a	O
director	O

see	$-see
bill	B-person.name
paxton	I-person.name

give	$-give
me	$-me
information	$-information
about	$-about
